"","SAMPLE","GROUP","GENE","SEQ_COUNT","COPY_COUNT","SEQ_FREQ","COPY_FREQ"
"1327","CS_IMM26","CS_IMM","IGHV8-5",6,8,0.00104347826086957,0.000763358778625954
"1328","CS_IMM26","CS_IMM","IGHV8-8",8,8,0.00139130434782609,0.000763358778625954
"1329","RA_CTRL1","RA_CTRL","IGHV1-7",8,8,0.00256739409499358,0.00179977502812148
"1330","RA_CTRL1","RA_CTRL","IGHV3-8",7,8,0.00224646983311938,0.00179977502812148
"1331","RA_CTRL2","RA_CTRL","IGHV3-1",8,8,0.00162700833841773,0.000816076711210854
"1332","RA_CTRL3","RA_CTRL","IGHV1-61",8,8,0.00166251039068994,0.00110926234054354
"1333","RA_CTRL3","RA_CTRL","IGHV1-77",8,8,0.00166251039068994,0.00110926234054354
"1334","RA_CTRL3","RA_CTRL","IGHV13-2",6,8,0.00124688279301746,0.00110926234054354
"1335","RA_CTRL3","RA_CTRL","IGHV5-4",8,8,0.00166251039068994,0.00110926234054354
"1336","RA_CTRL3","RA_CTRL","IGHV9-4",7,8,0.0014546965918537,0.00110926234054354
"1337","RA_IMM11","RA_IMM","IGHV3-5",7,8,0.00156110615521855,0.00107368138504899
"1338","RA_IMM11","RA_IMM","IGHV6-7",7,8,0.00156110615521855,0.00107368138504899
"1339","RA_IMM12","RA_IMM","IGHV1-36",7,8,0.00170399221032132,0.00133400033350008
"1340","RA_IMM4","RA_IMM","IGHV1-19",7,8,0.000712105798575788,0.000465359781280903
"1341","RA_IMM4","RA_IMM","IGHV1-52",8,8,0.00081383519837233,0.000465359781280903
"1342","RA_IMM4","RA_IMM","IGHV12-3",8,8,0.00081383519837233,0.000465359781280903
"1343","RA_IMM5","RA_IMM","IGHV3-1",6,8,0.000946372239747634,0.000620780631644293
"1344","RA_IMM5","RA_IMM","IGHV5-9",8,8,0.00126182965299685,0.000620780631644293
"1345","RA_IMM6","RA_IMM","IGHV4-1",7,8,0.000963789067878287,0.000615479304508386
"1346","RA_IMM6","RA_IMM","IGHV7-1",7,8,0.000963789067878287,0.000615479304508386
"1347","RA_IMM6","RA_IMM","IGHV9-1",8,8,0.00110147322043233,0.000615479304508386
"1348","RA_IMM7","RA_IMM","IGHV1-53",8,8,0.0132450331125828,0.0131795716639209
"1349","RA_IMM7","RA_IMM","IGHV1-75",8,8,0.0132450331125828,0.0131795716639209
"1350","RA_IMM8","RA_IMM","IGHV2-4",5,8,0.000695216907675195,0.000602545755818332
"1351","RA_IMM9","RA_IMM","IGHV2-4",8,8,0.000651041666666667,0.000389010454655969
"1352","CS_CTRL15","CS_CTRL","IGHV1-28",7,7,0.00328638497652582,0.00149508756941478
"1353","CS_CTRL15","CS_CTRL","IGHV1-84",6,7,0.0028169014084507,0.00149508756941478
"1354","CS_CTRL15","CS_CTRL","IGHV2-3",6,7,0.0028169014084507,0.00149508756941478
"1355","CS_CTRL16","CS_CTRL","IGHV1-42",7,7,0.00215716486902928,0.00138861337036302
"1356","CS_CTRL16","CS_CTRL","IGHV1-70",5,7,0.00154083204930663,0.00138861337036302
"1357","CS_CTRL16","CS_CTRL","IGHV10-3",7,7,0.00215716486902928,0.00138861337036302
"1358","CS_CTRL16","CS_CTRL","IGHV14-1",6,7,0.00184899845916795,0.00138861337036302
"1359","CS_CTRL16","CS_CTRL","IGHV3-3",7,7,0.00215716486902928,0.00138861337036302
"1360","CS_CTRL16","CS_CTRL","IGHV5-16",3,7,0.000924499229583975,0.00138861337036302
"1361","CS_CTRL16","CS_CTRL","IGHV8-8-1",6,7,0.00184899845916795,0.00138861337036302
"1362","CS_CTRL16","CS_CTRL","IGHV9-1",7,7,0.00215716486902928,0.00138861337036302
"1363","CS_IMM17","CS_IMM","IGHV1-74",7,7,0.00149094781682641,0.000735912531539109
"1364","CS_IMM17","CS_IMM","IGHV1-77",7,7,0.00149094781682641,0.000735912531539109
"1365","CS_IMM17","CS_IMM","IGHV8-8",7,7,0.00149094781682641,0.000735912531539109
"1366","CS_IMM18","CS_IMM","IGHV1-34",7,7,0.00293378038558256,0.00213024954351795
"1367","CS_IMM18","CS_IMM","IGHV1-47",6,7,0.00251466890192791,0.00213024954351795
"1368","CS_IMM18","CS_IMM","IGHV1-54",7,7,0.00293378038558256,0.00213024954351795
"1369","CS_IMM18","CS_IMM","IGHV1-63",7,7,0.00293378038558256,0.00213024954351795
"1370","CS_IMM18","CS_IMM","IGHV2-6",4,7,0.00167644593461861,0.00213024954351795
"1371","CS_IMM19","CS_IMM","IGHV1-34",7,7,0.00253807106598985,0.00197405527354766
"1372","CS_IMM19","CS_IMM","IGHV1-47",7,7,0.00253807106598985,0.00197405527354766
"1373","CS_IMM19","CS_IMM","IGHV1-74",7,7,0.00253807106598985,0.00197405527354766
"1374","CS_IMM19","CS_IMM","IGHV2-5",7,7,0.00253807106598985,0.00197405527354766
"1375","CS_IMM19","CS_IMM","IGHV3-1",7,7,0.00253807106598985,0.00197405527354766
"1376","CS_IMM19","CS_IMM","IGHV9-1",7,7,0.00253807106598985,0.00197405527354766
"1377","CS_IMM22","CS_IMM","IGHV1-84",7,7,0.00124466571834993,0.000746905676483141
"1378","CS_IMM22","CS_IMM","IGHV1S53",4,7,0.000711237553342817,0.000746905676483141
"1379","CS_IMM22","CS_IMM","IGHV2-6-1",6,7,0.00106685633001422,0.000746905676483141
"1380","CS_IMM23","CS_IMM","IGHV8-2",7,7,0.00229357798165138,0.00156459544032186
"1381","CS_IMM24","CS_IMM","IGHV1-11",7,7,0.00315031503150315,0.00211034066927947
"1382","CS_IMM24","CS_IMM","IGHV1-62-2",7,7,0.00315031503150315,0.00211034066927947
"1383","CS_IMM24","CS_IMM","IGHV5-9",7,7,0.00315031503150315,0.00211034066927947
"1384","CS_IMM24","CS_IMM","IGHV9-1",6,7,0.0027002700270027,0.00211034066927947
"1385","CS_IMM25","CS_IMM","IGHV1-34",7,7,0.00175746924428822,0.00107742034785286
"1386","CS_IMM25","CS_IMM","IGHV1-62-2",7,7,0.00175746924428822,0.00107742034785286
"1387","CS_IMM25","CS_IMM","IGHV5-4",7,7,0.00175746924428822,0.00107742034785286
"1388","CS_IMM26","CS_IMM","IGHV1-75",7,7,0.00121739130434783,0.00066793893129771
"1389","CS_IMM26","CS_IMM","IGHV12-3",7,7,0.00121739130434783,0.00066793893129771
"1390","CS_IMM26","CS_IMM","IGHV2-2",5,7,0.000869565217391304,0.00066793893129771
"1391","RA_CTRL1","RA_CTRL","IGHV1-25",7,7,0.00224646983311938,0.0015748031496063
"1392","RA_CTRL1","RA_CTRL","IGHV1-70",7,7,0.00224646983311938,0.0015748031496063
"1393","RA_CTRL1","RA_CTRL","IGHV1-74",7,7,0.00224646983311938,0.0015748031496063
"1394","RA_CTRL2","RA_CTRL","IGHV1-59",7,7,0.00142363229611552,0.000714067122309497
"1395","RA_CTRL2","RA_CTRL","IGHV10-3",6,7,0.0012202562538133,0.000714067122309497
"1396","RA_CTRL3","RA_CTRL","IGHV11-2",6,7,0.00124688279301746,0.000970604547975596
"1397","RA_IMM11","RA_IMM","IGHV1-31",7,7,0.00156110615521855,0.000939471211917863
"1398","RA_IMM12","RA_IMM","IGHV8-2",7,7,0.00170399221032132,0.00116725029181257
"1399","RA_IMM12","RA_IMM","IGHV8-8",6,7,0.00146056475170399,0.00116725029181257
"1400","RA_IMM4","RA_IMM","IGHV1-47",7,7,0.000712105798575788,0.00040718980862079
"1401","RA_IMM4","RA_IMM","IGHV5-4",7,7,0.000712105798575788,0.00040718980862079
"1402","RA_IMM5","RA_IMM","IGHV1-70",6,7,0.000946372239747634,0.000543183052688756
"1403","RA_IMM5","RA_IMM","IGHV10-3",4,7,0.000630914826498423,0.000543183052688756
"1404","RA_IMM6","RA_IMM","IGHV14-4",7,7,0.000963789067878287,0.000538544391444838
"1405","RA_IMM6","RA_IMM","IGHV2-6-2",7,7,0.000963789067878287,0.000538544391444838
"1406","RA_IMM7","RA_IMM","IGHV1-4",7,7,0.0115894039735099,0.0115321252059308
"1407","RA_IMM7","RA_IMM","IGHV1-52",7,7,0.0115894039735099,0.0115321252059308
"1408","RA_IMM7","RA_IMM","IGHV6-3",7,7,0.0115894039735099,0.0115321252059308
"1409","RA_IMM7","RA_IMM","IGHV9-4",7,7,0.0115894039735099,0.0115321252059308
"1410","RA_IMM8","RA_IMM","IGHV1-82",7,7,0.000973303670745272,0.000527227536341041
"1411","RA_IMM9","RA_IMM","IGHV10-3",7,7,0.000569661458333333,0.000340384147823973
"1412","RA_IMM9","RA_IMM","IGHV2-6-1",6,7,0.00048828125,0.000340384147823973
"1413","CS_CTRL14","CS_CTRL","IGHV5-6",6,6,0.00217155266015201,0.00153609831029186
"1414","CS_CTRL15","CS_CTRL","IGHV1-19",6,6,0.0028169014084507,0.00128150363092695
"1415","CS_CTRL15","CS_CTRL","IGHV1-25",6,6,0.0028169014084507,0.00128150363092695
"1416","CS_CTRL15","CS_CTRL","IGHV1-66",6,6,0.0028169014084507,0.00128150363092695
"1417","CS_CTRL15","CS_CTRL","IGHV1-69",5,6,0.00234741784037559,0.00128150363092695
"1418","CS_CTRL15","CS_CTRL","IGHV5-12-2",6,6,0.0028169014084507,0.00128150363092695
"1419","CS_CTRL15","CS_CTRL","IGHV5-15",6,6,0.0028169014084507,0.00128150363092695
"1420","CS_CTRL15","CS_CTRL","IGHV5-17",6,6,0.0028169014084507,0.00128150363092695
"1421","CS_CTRL15","CS_CTRL","IGHV5-2",6,6,0.0028169014084507,0.00128150363092695
"1422","CS_CTRL16","CS_CTRL","IGHV1-85",5,6,0.00154083204930663,0.00119024003173973
"1423","CS_CTRL16","CS_CTRL","IGHV4-2",6,6,0.00184899845916795,0.00119024003173973
"1424","CS_IMM17","CS_IMM","IGHV2-4",3,6,0.000638977635782748,0.000630782169890664
"1425","CS_IMM17","CS_IMM","IGHV9-1",6,6,0.0012779552715655,0.000630782169890664
"1426","CS_IMM18","CS_IMM","IGHV1-42",6,6,0.00251466890192791,0.00182592818015825
"1427","CS_IMM18","CS_IMM","IGHV1-70",6,6,0.00251466890192791,0.00182592818015825
"1428","CS_IMM18","CS_IMM","IGHV1-74",6,6,0.00251466890192791,0.00182592818015825
"1429","CS_IMM18","CS_IMM","IGHV13-2",6,6,0.00251466890192791,0.00182592818015825
"1430","CS_IMM18","CS_IMM","IGHV2-3",6,6,0.00251466890192791,0.00182592818015825
"1431","CS_IMM18","CS_IMM","IGHV2-9-1",6,6,0.00251466890192791,0.00182592818015825
"1432","CS_IMM19","CS_IMM","IGHV1-62-3",6,6,0.00217548948513416,0.00169204737732657
"1433","CS_IMM19","CS_IMM","IGHV5-16",6,6,0.00217548948513416,0.00169204737732657
"1434","CS_IMM19","CS_IMM","IGHV6-7",6,6,0.00217548948513416,0.00169204737732657
"1435","CS_IMM21","CS_IMM","IGHV1-49",6,6,0.00102354145342886,0.00066423115244105
"1436","CS_IMM21","CS_IMM","IGHV1-77",5,6,0.00085295121119072,0.00066423115244105
"1437","CS_IMM21","CS_IMM","IGHV11-2",4,6,0.000682360968952576,0.00066423115244105
"1438","CS_IMM21","CS_IMM","IGHV6-7",6,6,0.00102354145342886,0.00066423115244105
"1439","CS_IMM23","CS_IMM","IGHV1-52",6,6,0.00196592398427261,0.00134108180599017
"1440","CS_IMM23","CS_IMM","IGHV1-58",4,6,0.00131061598951507,0.00134108180599017
"1441","CS_IMM23","CS_IMM","IGHV10-1",6,6,0.00196592398427261,0.00134108180599017
"1442","CS_IMM24","CS_IMM","IGHV1-50",6,6,0.0027002700270027,0.00180886343081097
"1443","CS_IMM24","CS_IMM","IGHV1-54",6,6,0.0027002700270027,0.00180886343081097
"1444","CS_IMM24","CS_IMM","IGHV1-7",5,6,0.00225022502250225,0.00180886343081097
"1445","CS_IMM24","CS_IMM","IGHV1-70",6,6,0.0027002700270027,0.00180886343081097
"1446","CS_IMM24","CS_IMM","IGHV2-9-1",6,6,0.0027002700270027,0.00180886343081097
"1447","CS_IMM24","CS_IMM","IGHV5-12",6,6,0.0027002700270027,0.00180886343081097
"1448","CS_IMM24","CS_IMM","IGHV5-9-1",5,6,0.00225022502250225,0.00180886343081097
"1449","CS_IMM25","CS_IMM","IGHV1-12",6,6,0.00150640220938991,0.000923503155302447
"1450","CS_IMM25","CS_IMM","IGHV3-1",6,6,0.00150640220938991,0.000923503155302447
"1451","CS_IMM26","CS_IMM","IGHV1-31",6,6,0.00104347826086957,0.000572519083969466
"1452","CS_IMM26","CS_IMM","IGHV1-49",6,6,0.00104347826086957,0.000572519083969466
"1453","CS_IMM26","CS_IMM","IGHV2-7",6,6,0.00104347826086957,0.000572519083969466
"1454","CS_IMM26","CS_IMM","IGHV5-2",6,6,0.00104347826086957,0.000572519083969466
"1455","RA_CTRL1","RA_CTRL","IGHV1-12",6,6,0.00192554557124519,0.00134983127109111
"1456","RA_CTRL1","RA_CTRL","IGHV10-1",5,6,0.00160462130937099,0.00134983127109111
"1457","RA_CTRL2","RA_CTRL","IGHV1-74",6,6,0.0012202562538133,0.00061205753340814
"1458","RA_CTRL3","RA_CTRL","IGHV1-12",6,6,0.00124688279301746,0.000831946755407654
"1459","RA_CTRL3","RA_CTRL","IGHV1-50",5,6,0.00103906899418121,0.000831946755407654
"1460","RA_IMM11","RA_IMM","IGHV2-5",4,6,0.000892060660124889,0.00080526103878674
"1461","RA_IMM11","RA_IMM","IGHV2-6-2",6,6,0.00133809099018733,0.00080526103878674
"1462","RA_IMM12","RA_IMM","IGHV9-1",6,6,0.00146056475170399,0.00100050025012506
"1463","RA_IMM4","RA_IMM","IGHV1-46",6,6,0.000610376398779247,0.000349019835960677
"1464","RA_IMM5","RA_IMM","IGHV14-3",6,6,0.000946372239747634,0.00046558547373322
"1465","RA_IMM5","RA_IMM","IGHV14-4",6,6,0.000946372239747634,0.00046558547373322
"1466","RA_IMM6","RA_IMM","IGHV1-47",6,6,0.000826104915324246,0.000461609478381289
"1467","RA_IMM6","RA_IMM","IGHV11-2",6,6,0.000826104915324246,0.000461609478381289
"1468","RA_IMM7","RA_IMM","IGHV1-63",6,6,0.00993377483443709,0.00988467874794069
"1469","RA_IMM7","RA_IMM","IGHV14-2",6,6,0.00993377483443709,0.00988467874794069
"1470","RA_IMM7","RA_IMM","IGHV5-6",6,6,0.00993377483443709,0.00988467874794069
"1471","RA_IMM8","RA_IMM","IGHV12-3",6,6,0.000834260289210234,0.000451909316863749
"1472","RA_IMM8","RA_IMM","IGHV5-9",6,6,0.000834260289210234,0.000451909316863749
"1473","RA_IMM9","RA_IMM","IGHV1-37",6,6,0.00048828125,0.000291757840991977
"1474","RA_IMM9","RA_IMM","IGHV1-43",5,6,0.000406901041666667,0.000291757840991977
"1475","RA_IMM9","RA_IMM","IGHV14-1",5,6,0.000406901041666667,0.000291757840991977
"1476","RA_IMM9","RA_IMM","IGHV2-5",6,6,0.00048828125,0.000291757840991977
"1477","RA_IMM9","RA_IMM","IGHV3-3",6,6,0.00048828125,0.000291757840991977
"1478","CS_CTRL14","CS_CTRL","IGHV2-9-1",5,5,0.00180962721679334,0.00128008192524322
"1479","CS_CTRL14","CS_CTRL","IGHV5-12",5,5,0.00180962721679334,0.00128008192524322
"1480","CS_CTRL14","CS_CTRL","IGHV5-9",5,5,0.00180962721679334,0.00128008192524322
"1481","CS_CTRL15","CS_CTRL","IGHV1-13",5,5,0.00234741784037559,0.00106791969243913
"1482","CS_CTRL15","CS_CTRL","IGHV1-50",5,5,0.00234741784037559,0.00106791969243913
"1483","CS_CTRL15","CS_CTRL","IGHV1-59",5,5,0.00234741784037559,0.00106791969243913
"1484","CS_CTRL15","CS_CTRL","IGHV1-76",5,5,0.00234741784037559,0.00106791969243913
"1485","CS_CTRL15","CS_CTRL","IGHV1S33",5,5,0.00234741784037559,0.00106791969243913
"1486","CS_CTRL15","CS_CTRL","IGHV5-12",5,5,0.00234741784037559,0.00106791969243913
"1487","CS_CTRL15","CS_CTRL","IGHV5-4",5,5,0.00234741784037559,0.00106791969243913
"1488","CS_CTRL15","CS_CTRL","IGHV5-9",5,5,0.00234741784037559,0.00106791969243913
"1489","CS_CTRL16","CS_CTRL","IGHV1-14",5,5,0.00154083204930663,0.000991866693116445
"1490","CS_CTRL16","CS_CTRL","IGHV1-34",5,5,0.00154083204930663,0.000991866693116445
"1491","CS_CTRL16","CS_CTRL","IGHV1-50",5,5,0.00154083204930663,0.000991866693116445
"1492","CS_CTRL16","CS_CTRL","IGHV1S53",4,5,0.0012326656394453,0.000991866693116445
"1493","CS_CTRL16","CS_CTRL","IGHV2-6-1",5,5,0.00154083204930663,0.000991866693116445
"1494","CS_CTRL16","CS_CTRL","IGHV6-6",5,5,0.00154083204930663,0.000991866693116445
"1495","CS_IMM17","CS_IMM","IGHV2-5",5,5,0.00106496272630458,0.00052565180824222
"1496","CS_IMM17","CS_IMM","IGHV2-6-1",4,5,0.000851970181043663,0.00052565180824222
"1497","CS_IMM18","CS_IMM","IGHV1-20",5,5,0.00209555741827326,0.00152160681679854
"1498","CS_IMM18","CS_IMM","IGHV1-7",4,5,0.00167644593461861,0.00152160681679854
"1499","CS_IMM18","CS_IMM","IGHV1-85",4,5,0.00167644593461861,0.00152160681679854
"1500","CS_IMM18","CS_IMM","IGHV7-4",5,5,0.00209555741827326,0.00152160681679854
"1501","CS_IMM19","CS_IMM","IGHV1-11",5,5,0.00181290790427846,0.00141003948110547
"1502","CS_IMM19","CS_IMM","IGHV13-2",5,5,0.00181290790427846,0.00141003948110547
"1503","CS_IMM19","CS_IMM","IGHV2-3",5,5,0.00181290790427846,0.00141003948110547
"1504","CS_IMM19","CS_IMM","IGHV2-7",5,5,0.00181290790427846,0.00141003948110547
"1505","CS_IMM19","CS_IMM","IGHV2-9-1",5,5,0.00181290790427846,0.00141003948110547
"1506","CS_IMM21","CS_IMM","IGHV12-1",5,5,0.00085295121119072,0.000553525960367541
"1507","CS_IMM21","CS_IMM","IGHV13-2",5,5,0.00085295121119072,0.000553525960367541
"1508","CS_IMM21","CS_IMM","IGHV7-1",5,5,0.00085295121119072,0.000553525960367541
"1509","CS_IMM22","CS_IMM","IGHV1-62-2",5,5,0.000889046941678521,0.000533504054630815
"1510","CS_IMM22","CS_IMM","IGHV14-4",5,5,0.000889046941678521,0.000533504054630815
"1511","CS_IMM22","CS_IMM","IGHV2-4",4,5,0.000711237553342817,0.000533504054630815
"1512","CS_IMM22","CS_IMM","IGHV2-7",5,5,0.000889046941678521,0.000533504054630815
"1513","CS_IMM22","CS_IMM","IGHV3-1",5,5,0.000889046941678521,0.000533504054630815
"1514","CS_IMM22","CS_IMM","IGHV3-3",5,5,0.000889046941678521,0.000533504054630815
"1515","CS_IMM22","CS_IMM","IGHV3-5",5,5,0.000889046941678521,0.000533504054630815
"1516","CS_IMM22","CS_IMM","IGHV6-6",5,5,0.000889046941678521,0.000533504054630815
"1517","CS_IMM22","CS_IMM","IGHV9-1",5,5,0.000889046941678521,0.000533504054630815
"1518","CS_IMM23","CS_IMM","IGHV1-50",5,5,0.00163826998689384,0.00111756817165847
"1519","CS_IMM23","CS_IMM","IGHV1-61",5,5,0.00163826998689384,0.00111756817165847
"1520","CS_IMM23","CS_IMM","IGHV1-7",5,5,0.00163826998689384,0.00111756817165847
"1521","CS_IMM23","CS_IMM","IGHV3-1",5,5,0.00163826998689384,0.00111756817165847
"1522","CS_IMM24","CS_IMM","IGHV1-25",5,5,0.00225022502250225,0.00150738619234248
"1523","CS_IMM24","CS_IMM","IGHV1-4",5,5,0.00225022502250225,0.00150738619234248
"1524","CS_IMM24","CS_IMM","IGHV1-47",5,5,0.00225022502250225,0.00150738619234248
"1525","CS_IMM24","CS_IMM","IGHV1S112",5,5,0.00225022502250225,0.00150738619234248
"1526","CS_IMM24","CS_IMM","IGHV7-2",5,5,0.00225022502250225,0.00150738619234248
"1527","CS_IMM24","CS_IMM","IGHV7-4",5,5,0.00225022502250225,0.00150738619234248
"1528","CS_IMM25","CS_IMM","IGHV1-47",5,5,0.00125533517449159,0.000769585962752039
"1529","CS_IMM25","CS_IMM","IGHV1-67",5,5,0.00125533517449159,0.000769585962752039
"1530","CS_IMM25","CS_IMM","IGHV1S112",5,5,0.00125533517449159,0.000769585962752039
"1531","CS_IMM25","CS_IMM","IGHV5-15",5,5,0.00125533517449159,0.000769585962752039
"1532","RA_CTRL1","RA_CTRL","IGHV1-24",5,5,0.00160462130937099,0.00112485939257593
"1533","RA_CTRL1","RA_CTRL","IGHV1-42",4,5,0.00128369704749679,0.00112485939257593
"1534","RA_CTRL1","RA_CTRL","IGHV1-85",4,5,0.00128369704749679,0.00112485939257593
"1535","RA_CTRL1","RA_CTRL","IGHV1S112",5,5,0.00160462130937099,0.00112485939257593
"1536","RA_CTRL1","RA_CTRL","IGHV3-5",5,5,0.00160462130937099,0.00112485939257593
"1537","RA_CTRL2","RA_CTRL","IGHV1-61",5,5,0.00101688021151108,0.000510047944506784
"1538","RA_CTRL2","RA_CTRL","IGHV1-63",5,5,0.00101688021151108,0.000510047944506784
"1539","RA_CTRL2","RA_CTRL","IGHV13-2",5,5,0.00101688021151108,0.000510047944506784
"1540","RA_CTRL2","RA_CTRL","IGHV14-1",4,5,0.000813504169208867,0.000510047944506784
"1541","RA_CTRL3","RA_CTRL","IGHV1-31",5,5,0.00103906899418121,0.000693288962839712
"1542","RA_CTRL3","RA_CTRL","IGHV1-47",5,5,0.00103906899418121,0.000693288962839712
"1543","RA_IMM11","RA_IMM","IGHV13-2",5,5,0.00111507582515611,0.000671050865655617
"1544","RA_IMM11","RA_IMM","IGHV5-9",4,5,0.000892060660124889,0.000671050865655617
"1545","RA_IMM11","RA_IMM","IGHV9-2",5,5,0.00111507582515611,0.000671050865655617
"1546","RA_IMM12","RA_IMM","IGHV1-11",5,5,0.00121713729308666,0.000833750208437552
"1547","RA_IMM12","RA_IMM","IGHV1-77",5,5,0.00121713729308666,0.000833750208437552
"1548","RA_IMM12","RA_IMM","IGHV1-85",5,5,0.00121713729308666,0.000833750208437552
"1549","RA_IMM12","RA_IMM","IGHV10-1",5,5,0.00121713729308666,0.000833750208437552
"1550","RA_IMM12","RA_IMM","IGHV2-5",5,5,0.00121713729308666,0.000833750208437552
"1551","RA_IMM4","RA_IMM","IGHV2-4",5,5,0.000508646998982706,0.000290849863300564
"1552","RA_IMM5","RA_IMM","IGHV1-11",5,5,0.000788643533123028,0.000387987894777683
"1553","RA_IMM5","RA_IMM","IGHV1-31",5,5,0.000788643533123028,0.000387987894777683
"1554","RA_IMM5","RA_IMM","IGHV13-2",5,5,0.000788643533123028,0.000387987894777683
"1555","RA_IMM5","RA_IMM","IGHV1S112",5,5,0.000788643533123028,0.000387987894777683
"1556","RA_IMM6","RA_IMM","IGHV1-62-2",5,5,0.000688420762770205,0.000384674565317741
"1557","RA_IMM6","RA_IMM","IGHV12-3",5,5,0.000688420762770205,0.000384674565317741
"1558","RA_IMM6","RA_IMM","IGHV9-4",4,5,0.000550736610216164,0.000384674565317741
"1559","RA_IMM7","RA_IMM","IGHV1-34",5,5,0.00827814569536424,0.00823723228995058
"1560","RA_IMM7","RA_IMM","IGHV1-50",5,5,0.00827814569536424,0.00823723228995058
"1561","RA_IMM7","RA_IMM","IGHV1-64",5,5,0.00827814569536424,0.00823723228995058
"1562","RA_IMM7","RA_IMM","IGHV12-3",5,5,0.00827814569536424,0.00823723228995058
"1563","RA_IMM7","RA_IMM","IGHV1S132",5,5,0.00827814569536424,0.00823723228995058
"1564","RA_IMM7","RA_IMM","IGHV3-1",5,5,0.00827814569536424,0.00823723228995058
"1565","RA_IMM7","RA_IMM","IGHV5-4",5,5,0.00827814569536424,0.00823723228995058
"1566","RA_IMM7","RA_IMM","IGHV5-9-1",5,5,0.00827814569536424,0.00823723228995058
"1567","RA_IMM7","RA_IMM","IGHV6-5",5,5,0.00827814569536424,0.00823723228995058
"1568","RA_IMM7","RA_IMM","IGHV6-7",5,5,0.00827814569536424,0.00823723228995058
"1569","RA_IMM7","RA_IMM","IGHV7-3",5,5,0.00827814569536424,0.00823723228995058
"1570","RA_IMM7","RA_IMM","IGHV9-3",5,5,0.00827814569536424,0.00823723228995058
"1571","RA_IMM8","RA_IMM","IGHV3-5",4,5,0.000556173526140156,0.000376591097386458
"1572","RA_IMM9","RA_IMM","IGHV5-15",5,5,0.000406901041666667,0.000243131534159981
"1573","CS_CTRL14","CS_CTRL","IGHV1-50",4,4,0.00144770177343467,0.00102406554019457
"1574","CS_CTRL14","CS_CTRL","IGHV1-61",4,4,0.00144770177343467,0.00102406554019457
"1575","CS_CTRL14","CS_CTRL","IGHV1-66",3,4,0.001085776330076,0.00102406554019457
"1576","CS_CTRL14","CS_CTRL","IGHV1-81",4,4,0.00144770177343467,0.00102406554019457
"1577","CS_CTRL14","CS_CTRL","IGHV12-1",4,4,0.00144770177343467,0.00102406554019457
"1578","CS_CTRL14","CS_CTRL","IGHV14-4",4,4,0.00144770177343467,0.00102406554019457
"1579","CS_CTRL14","CS_CTRL","IGHV16-1",4,4,0.00144770177343467,0.00102406554019457
"1580","CS_CTRL14","CS_CTRL","IGHV2-5",4,4,0.00144770177343467,0.00102406554019457
"1581","CS_CTRL14","CS_CTRL","IGHV2-6",4,4,0.00144770177343467,0.00102406554019457
"1582","CS_CTRL14","CS_CTRL","IGHV2-9-2",4,4,0.00144770177343467,0.00102406554019457
"1583","CS_CTRL14","CS_CTRL","IGHV7-4",4,4,0.00144770177343467,0.00102406554019457
"1584","CS_CTRL15","CS_CTRL","IGHV1-14",4,4,0.00187793427230047,0.000854335753951303
"1585","CS_CTRL15","CS_CTRL","IGHV1-34",4,4,0.00187793427230047,0.000854335753951303
"1586","CS_CTRL15","CS_CTRL","IGHV1-42",4,4,0.00187793427230047,0.000854335753951303
"1587","CS_CTRL15","CS_CTRL","IGHV16-1",4,4,0.00187793427230047,0.000854335753951303
"1588","CS_CTRL15","CS_CTRL","IGHV1S132",4,4,0.00187793427230047,0.000854335753951303
"1589","CS_CTRL15","CS_CTRL","IGHV1S14",4,4,0.00187793427230047,0.000854335753951303
"1590","CS_CTRL15","CS_CTRL","IGHV1S46",4,4,0.00187793427230047,0.000854335753951303
"1591","CS_CTRL15","CS_CTRL","IGHV2-9",4,4,0.00187793427230047,0.000854335753951303
"1592","CS_CTRL15","CS_CTRL","IGHV5-16",4,4,0.00187793427230047,0.000854335753951303
"1593","CS_CTRL16","CS_CTRL","IGHV1-35",4,4,0.0012326656394453,0.000793493354493156
"1594","CS_CTRL16","CS_CTRL","IGHV1-5",4,4,0.0012326656394453,0.000793493354493156
"1595","CS_CTRL16","CS_CTRL","IGHV1-67",4,4,0.0012326656394453,0.000793493354493156
"1596","CS_CTRL16","CS_CTRL","IGHV1-69",3,4,0.000924499229583975,0.000793493354493156
"1597","CS_CTRL16","CS_CTRL","IGHV15-2",4,4,0.0012326656394453,0.000793493354493156
"1598","CS_CTRL16","CS_CTRL","IGHV5-12",4,4,0.0012326656394453,0.000793493354493156
"1599","CS_CTRL16","CS_CTRL","IGHV5-17",4,4,0.0012326656394453,0.000793493354493156
"1600","CS_CTRL16","CS_CTRL","IGHV5-9-1",4,4,0.0012326656394453,0.000793493354493156
"1601","CS_CTRL16","CS_CTRL","IGHV6-4",4,4,0.0012326656394453,0.000793493354493156
"1602","CS_CTRL16","CS_CTRL","IGHV8-4",4,4,0.0012326656394453,0.000793493354493156
"1603","CS_CTRL16","CS_CTRL","IGHV8-7",3,4,0.000924499229583975,0.000793493354493156
"1604","CS_IMM17","CS_IMM","IGHV1-47",4,4,0.000851970181043663,0.000420521446593776
"1605","CS_IMM17","CS_IMM","IGHV1-58",4,4,0.000851970181043663,0.000420521446593776
